crypto,epoch,rolling_entropy,predictability
btc,1970-01-01 00:00:01.767844800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767845700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767846600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767847500,1.0,0.0
btc,1970-01-01 00:00:01.767848400,1.0,0.0
btc,1970-01-01 00:00:01.767849300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767850200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767851100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767852000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767852900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767853800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767854700,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767855600,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767856500,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767857400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767858300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767859200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767860100,1.0,0.0
btc,1970-01-01 00:00:01.767861000,1.0,0.0
btc,1970-01-01 00:00:01.767861900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767862800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767863700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767864600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767865500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767866400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767867300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767868200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767869100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767870000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767870900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767871800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767872700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767873600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767874500,1.0,0.0
btc,1970-01-01 00:00:01.767875400,1.0,0.0
btc,1970-01-01 00:00:01.767876300,1.0,0.0
btc,1970-01-01 00:00:01.767877200,1.0,0.0
btc,1970-01-01 00:00:01.767878100,1.0,0.0
btc,1970-01-01 00:00:01.767879000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767879900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767880800,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767881700,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.767882600,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.767883500,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767884400,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767885300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767886200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767887100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767888000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767888900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767889800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767890700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767891600,1.0,0.0
btc,1970-01-01 00:00:01.767892500,1.0,0.0
btc,1970-01-01 00:00:01.767893400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767894300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767895200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767896100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767897000,1.0,0.0
btc,1970-01-01 00:00:01.767897900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767898800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767899700,1.0,0.0
btc,1970-01-01 00:00:01.767900600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767901500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767902400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767903300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767904200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767905100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767906000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767906900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767907800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767908700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767909600,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767910500,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767911400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767912300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767913200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767914100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767915000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767915900,1.0,0.0
btc,1970-01-01 00:00:01.767916800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767917700,1.0,0.0
btc,1970-01-01 00:00:01.767918600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767919500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767920400,1.0,0.0
btc,1970-01-01 00:00:01.767921300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767922200,1.0,0.0
btc,1970-01-01 00:00:01.767923100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767924000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767924900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767925800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767926700,1.0,0.0
btc,1970-01-01 00:00:01.767927600,1.0,0.0
btc,1970-01-01 00:00:01.767928500,1.0,0.0
btc,1970-01-01 00:00:01.767929400,1.0,0.0
btc,1970-01-01 00:00:01.767930300,1.0,0.0
btc,1970-01-01 00:00:01.767931200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767932100,1.0,0.0
btc,1970-01-01 00:00:01.767933000,1.0,0.0
btc,1970-01-01 00:00:01.767933900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767934800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767935700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767936600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767937500,1.0,0.0
btc,1970-01-01 00:00:01.767938400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767939300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767940200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767941100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767942000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767942900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767943800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767944700,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767945600,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.767946500,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767947400,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767948300,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767949200,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767950100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767951000,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767951900,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.767952800,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767953700,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767954600,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767955500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767956400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767957300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767958200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767959100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767960000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767960900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767961800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767962700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767963600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767964500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767965400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767966300,1.0,0.0
btc,1970-01-01 00:00:01.767967200,1.0,0.0
btc,1970-01-01 00:00:01.767968100,1.0,0.0
btc,1970-01-01 00:00:01.767969000,1.0,0.0
btc,1970-01-01 00:00:01.767969900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767970800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767971700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767972600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767973500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767974400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767975300,1.0,0.0
btc,1970-01-01 00:00:01.767976200,1.0,0.0
btc,1970-01-01 00:00:01.767977100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767978000,1.0,0.0
btc,1970-01-01 00:00:01.767978900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767979800,1.0,0.0
btc,1970-01-01 00:00:01.767980700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767981600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767982500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767983400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767984300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767985200,1.0,0.0
btc,1970-01-01 00:00:01.767986100,1.0,0.0
btc,1970-01-01 00:00:01.767987000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767987900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.767988800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767989700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767990600,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767991500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767992400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767993300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767994200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767995100,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767996000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767996900,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.767997800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767998700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.767999600,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768000500,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768001400,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768002300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768003200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768004100,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768005000,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768005900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768006800,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768007700,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768008600,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768009500,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768010400,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768011300,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768012200,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768013100,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768014000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768014900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768015800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768016700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768017600,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768018500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768019400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768020300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768021200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768022100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768023000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768023900,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768024800,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768025700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768026600,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768027500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768028400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768029300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768030200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768031100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768032000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768032900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768033800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768034700,1.0,0.0
btc,1970-01-01 00:00:01.768035600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768036500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768037400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768038300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768039200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768040100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768041000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768041900,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768042800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768043700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768044600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768045500,1.0,0.0
btc,1970-01-01 00:00:01.768046400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768047300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768048200,1.0,0.0
btc,1970-01-01 00:00:01.768049100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768050000,1.0,0.0
btc,1970-01-01 00:00:01.768050900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768051800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768052700,1.0,0.0
btc,1970-01-01 00:00:01.768053600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768054500,1.0,0.0
btc,1970-01-01 00:00:01.768055400,1.0,0.0
btc,1970-01-01 00:00:01.768056300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768057200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768058100,1.0,0.0
btc,1970-01-01 00:00:01.768059000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768059900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768060800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768061700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768062600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768063500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768064400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768065300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768066200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768067100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768068000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768068900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768069800,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768070700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768071600,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768072500,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768073400,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768074300,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768075200,0.8708644692353646,0.12913553076463535
btc,1970-01-01 00:00:01.768076100,0.8708644692353646,0.12913553076463535
btc,1970-01-01 00:00:01.768077000,0.8708644692353646,0.12913553076463535
btc,1970-01-01 00:00:01.768077900,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768078800,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768079700,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768080600,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768081500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768082400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768083300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768084200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768085100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768086000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768086900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768087800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768088700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768089600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768090500,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768091400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768092300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768093200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768094100,1.0,0.0
btc,1970-01-01 00:00:01.768095000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768095900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768096800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768097700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768098600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768099500,1.0,0.0
btc,1970-01-01 00:00:01.768100400,1.0,0.0
btc,1970-01-01 00:00:01.768101300,1.0,0.0
btc,1970-01-01 00:00:01.768102200,1.0,0.0
btc,1970-01-01 00:00:01.768103100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768104000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768104900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768105800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768106700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768107600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768108500,1.0,0.0
btc,1970-01-01 00:00:01.768109400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768110300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768111200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768112100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768113000,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768113900,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768114800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768115700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768116600,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768117500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768118400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768119300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768120200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768121100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768122000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768122900,1.0,0.0
btc,1970-01-01 00:00:01.768123800,1.0,0.0
btc,1970-01-01 00:00:01.768124700,1.0,0.0
btc,1970-01-01 00:00:01.768125600,1.0,0.0
btc,1970-01-01 00:00:01.768126500,1.0,0.0
btc,1970-01-01 00:00:01.768127400,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768128300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768129200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768130100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768131000,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768131900,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768132800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768133700,1.0,0.0
btc,1970-01-01 00:00:01.768134600,1.0,0.0
btc,1970-01-01 00:00:01.768135500,1.0,0.0
btc,1970-01-01 00:00:01.768136400,1.0,0.0
btc,1970-01-01 00:00:01.768137300,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768138200,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768139100,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768140000,1.0,0.0
btc,1970-01-01 00:00:01.768140900,1.0,0.0
btc,1970-01-01 00:00:01.768141800,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768142700,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768143600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768144500,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768145400,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768146300,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768147200,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768148100,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768149000,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768149900,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768150800,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768151700,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768152600,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768153500,0.9182958340544894,0.08170416594551055
btc,1970-01-01 00:00:01.768154400,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768155300,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768156200,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768157100,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768158000,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768158900,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768159800,0.954434002924965,0.04556599707503495
btc,1970-01-01 00:00:01.768160700,0.9798687566511527,0.020131243348847305
btc,1970-01-01 00:00:01.768161600,0.99498482818597,0.005015171814029995
btc,1970-01-01 00:00:01.768162500,1.0,0.0
btc,1970-01-01 00:00:01.768163400,1.0,0.0
btc,1970-01-01 00:00:01.768164300,1.0,0.0
